url,title,paragraph,heading_count,link_count,table_count,html_source
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"inductive logic programming is particularly useful inbioinformaticsandnatural language processing.gordon plotkinandehud shapirolaid the initial theoretical foundation for inductive machine learning in a logical setting.[80][81][82]shapiro built their first implementation (model inference system) in 1981: aprologprogram that inductively inferred logic programs from positive and negative examples.[83]the terminductivehere refers tophilosophicalinduction, suggesting a theory to explain observed facts, rather thanmathematical induction, proving a property for all members of a well-ordered set.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"amachine learning modelis a type ofmathematical modelthat, once ""trained"" on a given dataset, can be used to make predictions or classifications on new data. during training, a learning algorithm iteratively adjusts the model's internal parameters to minimise errors in its predictions.[84]by extension, the term ""model"" can refer to several levels of specificity, from a general class of models and their associated learning algorithms to a fully trained model with all its internal parameters tuned.[85]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"various types of models have been used and researched for machine learning systems, picking the best model for a task is calledmodel selection.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"artificial neural networks (anns), orconnectionistsystems, are computing systems vaguely inspired by thebiological neural networksthat constitute animalbrains. such systems ""learn"" to perform tasks by considering examples, generally without being programmed with any task-specific rules.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"an ann is a model based on a collection of connected units or nodes called ""artificial neurons"", which loosely model theneuronsin a biological brain. each connection, like thesynapsesin a biological brain, can transmit information, a ""signal"", from one artificial neuron to another. an artificial neuron that receives a signal can process it and then signal additional artificial neurons connected to it. in common ann implementations, the signal at a connection between artificial neurons is areal number, and the output of each artificial neuron is computed by some non-linear function of the sum of its inputs. the connections between artificial neurons are called ""edges"". artificial neurons and edges typically have aweightthat adjusts as learning proceeds. the weight increases or decreases the strength of the signal at a connection. artificial neurons may have a threshold such that the signal is only sent if the aggregate signal crosses that threshold. typically, artificial neurons are aggregated into layers. different layers may perform different kinds of transformations on their inputs. signals travel from the first layer (the input layer) to the last layer (the output layer), possibly after traversing the layers multiple times.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"the original goal of the ann approach was to solve problems in the same way that ahuman brainwould. however, over time, attention moved to performing specific tasks, leading to deviations frombiology. artificial neural networks have been used on a variety of tasks, includingcomputer vision,speech recognition,machine translation,social networkfiltering,playing board and video gamesandmedical diagnosis.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,deep learningconsists of multiple hidden layers in an artificial neural network. this approach tries to model the way the human brain processes light and sound into vision and hearing. some successful applications of deep learning are computer vision and speech recognition.[86],53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"decision tree learning uses adecision treeas apredictive modelto go from observations about an item (represented in the branches) to conclusions about the item's target value (represented in the leaves). it is one of the predictive modelling approaches used in statistics, data mining, and machine learning. tree models where the target variable can take a discrete set of values are called classification trees; in these tree structures,leavesrepresent class labels, and branches representconjunctionsof features that lead to those class labels. decision trees where the target variable can take continuous values (typicallyreal numbers) are called regression trees. in decision analysis, a decision tree can be used to visually and explicitly represent decisions anddecision making. in data mining, a decision tree describes data, but the resulting classification tree can be an input for decision-making.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"random forest regression(rfr) falls under the umbrella of decisiontree-based models. rfr is an ensemble learning method that builds multiple decision trees and averages their predictions to improve accuracy and to avoid overfitting. to build decision trees, rfr uses bootstrapped sampling; for instance, each decision tree is trained on random data from the training set. this random selection of rfr for training enables the model to reduce biased predictions and achieve a higher degree of accuracy. rfr generates independent decision trees, and it can work on single-output data as well as multiple regressor tasks. this makes rfr compatible to be use in various applications.[87][88]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"support-vector machines (svms), also known as support-vector networks, are a set of relatedsupervised learningmethods used for classification and regression. given a set of training examples, each marked as belonging to one of two categories, an svm training algorithm builds a model that predicts whether a new example falls into one category.[89]an svm training algorithm is a non-probabilistic,binary,linear classifier, although methods such asplatt scalingexist to use svm in a probabilistic classification setting. in addition to performing linear classification, svms can efficiently perform a non-linear classification using what is called thekernel trick, implicitly mapping their inputs into high-dimensional feature spaces.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"regression analysis encompasses a large variety of statistical methods to estimate the relationship between input variables and their associated features. its most common form islinear regression, where a single line is drawn to best fit the given data according to a mathematical criterion such asordinary least squares. the latter is often extended byregularisationmethods to mitigate overfitting and bias, as inridge regression. when dealing with non-linear problems, go-to models includepolynomial regression(for example, used for trendline fitting in microsoft excel[90]),logistic regression(often used instatistical classification) or evenkernel regression, which introduces non-linearity by taking advantage of thekernel trickto implicitly map input variables to higher-dimensional space.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"multivariate linear regressionextends the concept of linear regression to handle multiple dependent variables simultaneously. this approach estimates the relationships between a set of input variables and several output variables by fitting amultidimensionallinear model. it is particularly useful in scenarios where outputs are interdependent or share underlying patterns, such as predicting multiple economic indicators or reconstructing images,[91]which are inherently multi-dimensional.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"a bayesian network, belief network, or directed acyclic graphical model is a probabilisticgraphical modelthat represents a set ofrandom variablesand theirconditional independencewith adirected acyclic graph(dag). for example, a bayesian network could represent the probabilistic relationships between diseases and symptoms. given symptoms, the network can be used to compute the probabilities of the presence of various diseases. efficient algorithms exist that performinferenceand learning. bayesian networks that model sequences of variables, likespeech signalsorprotein sequences, are calleddynamic bayesian networks. generalisations of bayesian networks that can represent and solve decision problems under uncertainty are calledinfluence diagrams.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"a gaussian process is astochastic processin which every finite collection of the random variables in the process has amultivariate normal distribution, and it relies on a pre-definedcovariance function, or kernel, that models how pairs of points relate to each other depending on their locations.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"given a set of observed points, or input–output examples, the distribution of the (unobserved) output of a new point as a function of its input data can be directly computed by looking at the observed points and the covariances between those points and the new, unobserved point.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,gaussian processes are popular surrogate models inbayesian optimisationused to dohyperparameter optimisation.,53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"a genetic algorithm (ga) is asearch algorithmandheuristictechnique that mimics the process ofnatural selection, using methods such asmutationandcrossoverto generate newgenotypesin the hope of finding good solutions to a given problem. in machine learning, genetic algorithms were used in the 1980s and 1990s.[93][94]conversely, machine learning techniques have been used to improve the performance of genetic andevolutionary algorithms.[95]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"the theory of belief functions, also referred to as evidence theory or dempster–shafer theory, is a general framework for reasoning with uncertainty, with understood connections to other frameworks such asprobability,possibilityandimprecise probability theories. these theoretical frameworks can be thought of as a kind of learner and have some analogous properties of how evidence is combined (e.g.,  dempster's rule of combination), just like how in apmf-based bayesian approach would combine probabilities.[96]however, there are many caveats to these beliefs functions when compared to bayesian approaches to incorporate ignorance anduncertainty quantification. these belief function approaches that are implemented within the machine learning domain typically leverage a fusion approach of variousensemble methodsto better handle the learner'sdecision boundary, low samples, and ambiguous class issues that standard machine learning approach tend to have difficulty resolving.[97][6]however, the computational complexity of these algorithms is dependent on the number of propositions (classes), and can lead to a much higher computation time when compared to other machine learning approaches.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"rule-based machine learning (rbml) is a branch of machine learning that automatically discovers and learns 'rules' from data. it provides interpretable models, making it useful for decision-making in fields like healthcare, fraud detection, and cybersecurity. key rbml techniques includeslearning classifier systems,[98]association rule learning,[99]artificial immune systems,[100]and other similar models. these methods extract patterns from data and evolve rules over time.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"typically, machine learning models require a high quantity of reliable data to perform accurate predictions. when training a machine learning model, machine learning engineers need to target and collect a large and representativesampleof data. data from the training set can be as varied as acorpus of text, a collection of images,sensordata, and data collected from individual users of a service.overfittingis something to watch out for when training a machine learning model. trained models derived from biased or non-evaluated data can result in skewed or undesired predictions. biased models may result in detrimental outcomes, thereby furthering the negative impacts on society or objectives.algorithmic biasis a potential result of data not being fully prepared for training. machine learning ethics is becoming a field of study and, notably, becoming integrated within machine learning engineering teams.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"federated learning is an adapted form ofdistributed artificial intelligenceto train machine learning models that decentralises the training process, allowing for users' privacy to be maintained by not needing to send their data to a centralised server. this also increases efficiency by decentralising the training process to many devices. for example,gboarduses federated machine learning to train search query prediction models on users' mobile phones without having to send individual searches back togoogle.[101]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"there are many applications for machine learning, including:",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"in 2006, the media-services providernetflixheld the first ""netflix prize"" competition to find a program to better predict user preferences and improve the accuracy of its existing cinematch movie recommendation algorithm by at least 10%. a joint team made up of researchers fromat&t labs-research in collaboration with the teams big chaos and pragmatic theory built anensemble modelto win the grand prize in 2009 for $1 million.[105]shortly after the prize was awarded, netflix realised that viewers' ratings were not the best indicators of their viewing patterns (""everything is a recommendation"") and they changed their recommendation engine accordingly.[106]in 2010, an article inthe wall street journalnoted the use of machine learning by rebellion research to predict the2008 financial crisis.[107]in 2012, co-founder ofsun microsystems,vinod khosla, predicted that 80% of medical doctors jobs would be lost in the next two decades to automated machine learning medical diagnostic software.[108]in 2014, it was reported that a machine learning algorithm had been applied in the field of art history to study fine art paintings and that it may have revealed previously unrecognised influences among artists.[109]in 2019springer naturepublished the first research book created using machine learning.[110]in 2020, machine learning technology was used to help make diagnoses and aid researchers in developing a cure for covid-19.[111]machine learning was recently applied to predict the pro-environmental behaviour of travellers.[112]recently, machine learning technology was also applied to optimise smartphone's performance and thermal behaviour based on the user's interaction with the phone.[113][114][115]when applied correctly, machine learning algorithms (mlas) can utilise a wide range of company characteristics to predict stock returns withoutoverfitting. by employing effective feature engineering and combining forecasts, mlas can generate results that far surpass those obtained from basic linear techniques likeols.[116]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"recent advancements in machine learning have extended into the field of quantum chemistry, where novel algorithms now enable the prediction of solvent effects on chemical reactions, thereby offering new tools for chemists to tailor experimental conditions for optimal outcomes.[117]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,machine learning is becoming a useful tool to investigate and predict evacuation decision-making in large-scale and small-scale disasters. different solutions have been tested to predict if and when householders decide to evacuate during wildfires and hurricanes.[118][119][120]other applications have been focusing on pre evacuation decisions in building fires.[121][122],53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"although machine learning has been transformative in some fields, machine-learning programs often fail to deliver expected results.[123][124][125]reasons for this are numerous: lack of (suitable) data, lack of access to the data, data bias, privacy problems, badly chosen tasks and algorithms, wrong tools and people, lack of resources, and evaluation problems.[126]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"the ""black box theory"" poses another yet significant challenge. black box refers to a situation where the algorithm or the process of producing an output is entirely opaque, meaning that even the coders of the algorithm cannot audit the pattern that the machine extracted from the data.[127]the house of lords select committee, which claimed that such an ""intelligence system"" that could have a ""substantial impact on an individual's life"" would not be considered acceptable unless it provided ""a full and satisfactory explanation for the decisions"" it makes.[127]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"in 2018, a self-driving car fromuberfailed to detect a pedestrian, who was killed after a collision.[128]attempts to use machine learning in healthcare with theibm watsonsystem failed to deliver even after years of time and billions of dollars invested.[129][130]microsoft'sbing chatchatbot has been reported to produce hostile and offensive response against its users.[131]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"machine learning has been used as a strategy to update the evidence related to a systematic review and increased reviewer burden related to the growth of biomedical literature. while it has improved with training sets, it has not yet developed sufficiently to reduce the workload burden without limiting the necessary sensitivity for the findings research itself.[132]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"explainable ai (xai), or interpretable ai, or explainable machine learning (xml), is artificial intelligence (ai) in which humans can understand the decisions or predictions made by the ai.[133]it contrasts with the ""black box"" concept in machine learning where even its designers cannot explain why an ai arrived at a specific decision.[134]by refining the mental models of users of ai-powered systems and dismantling their misconceptions, xai promises to help users perform more effectively. xai may be an implementation of the social right to explanation.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"settling on a bad, overly complex theorygerrymanderedto fit all the past training data is known as overfitting. many systems attempt to reduce overfitting by rewarding a theory in accordance with how well it fits the data but penalising the theory in accordance with how complex the theory is.[135]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"learners can also be disappointed by ""learning the wrong lesson"". a toy example is that an image classifier trained only on pictures of brown horses and black cats might conclude that all brown patches are likely to be horses.[136]a real-world example is that, unlike humans, current image classifiers often do not primarily make judgments from the spatial relationship between components of the picture, and they learn relationships between pixels that humans are oblivious to, but that still correlate with images of certain types of real objects. modifying these patterns on a legitimate image can result in ""adversarial"" images that the system misclassifies.[137][138]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"adversarial vulnerabilities can also result in nonlinear systems or from non-pattern perturbations. for some systems, it is possible to change the output by only changing a single adversarially chosen pixel.[139]machine learning models are often vulnerable to manipulation or evasion viaadversarial machine learning.[140]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"researchers have demonstrated howbackdoorscan be placed undetectably into classifying (e.g., for categories ""spam"" and ""not spam"" of posts) machine learning models that are often developed or trained by third parties. parties can change the classification of any input, including in cases for which a type ofdata/software transparencyis provided, possibly includingwhite-box access.[141][142][143]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"classification of machine learning models can be validated by accuracy estimation techniques like theholdoutmethod, which splits the data into a training and test set (conventionally 2/3 training set and 1/3 test set designation) and evaluates the performance of the training model on the test set. in comparison, the k-fold-cross-validationmethod randomly partitions the data into k subsets and then k experiments are performed each considering 1 subset for evaluation and the remaining k-1 subsets for training the model. in addition to the holdout and cross-validation methods,bootstrap, which samples n instances with replacement from the dataset, can be used to assess model accuracy.[144]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"in addition to overall accuracy, investigators frequently reportsensitivity and specificity, meaning true positive rate (tpr) and true negative rate (tnr), respectively. similarly, investigators sometimes report thefalse positive rate(fpr) as well as thefalse negative rate(fnr). however, these rates are ratios that fail to reveal their numerators and denominators.receiver operating characteristic(roc), along with the accompanying area under the roc curve (auc), offer additional tools for classification model assessment. higher auc is associated with a better performing model.[145]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"theethicsofartificial intelligencecovers a broad range of topics within ai that are considered to have particular ethical stakes.[146]this includesalgorithmic biases,fairness,accountability, transparency, privacy, andregulation, particularly where systems influence or automate human decision-making. it also covers various emerging or potential future challenges such asmachine ethics(how to make machines that behave ethically),lethal autonomous weapon systems,arms racedynamics,ai safetyandalignment,technological unemployment, ai-enabledmisinformation,[147]how to treat certain ai systems if they have amoral status(ai welfare and rights),artificial superintelligenceandexistential risks.[146]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"some application areas may also have particularly important ethical implications, likehealthcare, education, criminal justice, or the military.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"different machine learning approaches can suffer from different data biases. a machine learning system trained specifically on current customers may not be able to predict the needs of new customer groups that are not represented in the training data. when trained on human-made data, machine learning is likely to pick up the constitutional and unconscious biases already present in society.[148]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"systems that are trained on datasets collected with biases may exhibit these biases upon use (algorithmic bias), thus digitising cultural prejudices.[149]for example, in 1988, the uk'scommission for racial equalityfound thatst. george's medical schoolhad been using a computer program trained from data of previous admissions staff and this program had denied nearly 60 candidates who were found to either be women or have non-european-sounding names.[148]using job hiring data from a firm with racist hiring policies may lead to a machine learning system duplicating the bias by scoring job applicants by similarity to previous successful applicants.[150][151]another example includes predictive policing companygeolitica's predictive algorithm that resulted in ""disproportionately high levels of over-policing in low-income and minority communities"" after being trained with historical crime data.[152]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"while responsiblecollection of dataand documentation of algorithmic rules used by a system is considered a critical part of machine learning, some researchers blame the lack of participation and representation of minority populations in the field of ai for machine learning's vulnerability to biases.[153]in fact, according to research carried out by the computing research association in 2021, ""female faculty make up just 16.1%"" of all faculty members who focus on ai among several universities around the world.[154]furthermore, among the group of ""new u.s. resident ai phd graduates,"" 45% identified as white, 22.4% as asian, 3.2% as hispanic, and 2.4% as african american, which further demonstrates a lack of diversity in the field of ai.[154]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"language models learned from data have been shown to contain human-like biases.[155][156]because human languages contain biases, machines trained on languagecorporawill necessarily also learn these biases.[157][158]in 2016, microsoft testedtay, achatbotthat learned from twitter, and it quickly picked up racist and sexist language.[159]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"in an experiment carried out bypropublica, aninvestigative journalismorganisation, a machine learning algorithm's insight into the recidivism rates among prisoners falsely flagged ""black defendants high risk twice as often as white defendants"".[152]in 2015, google photos once tagged a couple of black people as gorillas, which caused controversy. the gorilla label was subsequently removed, and in 2023, it still cannot recognise gorillas.[160]similar issues with recognising non-white people have been found in many other systems.[161]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"because of such challenges, the effective use of machine learning may take longer to be adopted in other domains.[162]concern forfairnessin machine learning, that is, reducing bias in machine learning and propelling its use for human good, is increasingly expressed by artificial intelligence scientists, includingfei-fei li, who said that ""[t]here's nothing artificial about ai. it's inspired by people, it's created by people, and—most importantly—it impacts people. it is a powerful tool we are only just beginning to understand, and that is a profound responsibility.""[163]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"there are concerns among health care professionals that these systems might not be designed in the public's interest but as income-generating machines. this is especially true in the united states, where there is a long-standing ethical dilemma of improving health care, but also increasing profits. for example, the algorithms could be designed to provide patients with unnecessary tests or medication in which the algorithm's proprietary owners hold stakes. there is potential for machine learning in health care to provide professionals with an additional tool to diagnose, medicate, and plan recovery paths for patients, but this requires these biases to be mitigated.[164]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"since the 2010s, advances in both machine learning algorithms and computer hardware have led to more efficient methods for trainingdeep neural networks(a particular narrow subdomain of machine learning) that contain many layers of nonlinear hidden units.[165]by 2019, graphics processing units (gpus), often with ai-specific enhancements, had displaced cpus as the dominant method of training large-scale commercial cloud ai.[166]openaiestimated the hardware compute used in the largest deep learning projects fromalexnet(2012) toalphazero(2017), and found a 300,000-fold increase in the amount of compute required, with a doubling-time trendline of 3.4 months.[167][168]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"tensor processing units (tpus)are specialised hardware accelerators developed bygooglespecifically for machine learning workloads. unlike general-purposegpusandfpgas, tpus are optimised for tensor computations, making them particularly efficient for deep learning tasks such as training and inference. they are widely used in google cloud ai services and large-scale machine learning models like google's deepmind alphafold and large language models. tpus leveragematrix multiplicationunits and high-bandwidth memory to accelerate computations while maintaining energy efficiency.[169]since their introduction in 2016, tpus have become a key component of ai infrastructure, especially in cloud-based environments.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,neuromorphic computingrefers to a class of computing systems designed to emulate the structure and functionality of biological neural networks. these systems may be implemented through software-based simulations on conventional hardware or through specialised hardware architectures.[170],53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"aphysical neural networkis a specific type of neuromorphic hardware that relies on electrically adjustable materials, such as memristors, to emulate the function ofneural synapses. the term ""physical neural network"" highlights the use of physical hardware for computation, as opposed to software-based implementations. it broadly refers to artificial neural networks that use materials with adjustable resistance to replicate neural synapses.[171][172]",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://en.wikipedia.org/wiki/machine_learning,machine learning - wikipedia,"embedded machine learning is a sub-field of machine learning where models are deployed onembedded systemswith limited computing resources, such aswearable computers,edge devicesandmicrocontrollers.[173][174][175][176]running models directly on these devices eliminates the need to transfer and store data on cloud servers for further processing, thereby reducing the risk of data breaches, privacy leaks and theft of intellectual property, personal data and business secrets. embedded machine learning can be achieved through various techniques, such ashardware acceleration,[177][178]approximate computing,[179]and model optimization.[180][181]common optimization techniques includepruning,quantisation,knowledge distillation, low-rank factorisation, network architecture search, and parameter sharing.",53,2662,7,storage\raw_html\ca8fa95c-7c47-4fcb-8738-1c539170e68f.html
https://www.ibm.com/topics/machine-learning,what is machine learning? | ibm,"machine learning is the subset of artificial intelligence (ai) focused on algorithms that can “learn” the patterns of training data and, subsequently, make accurateinferencesabout new data. this pattern recognition ability enables machine learning models to make decisions or predictions without explicit, hard-coded instructions.",27,298,0,storage\raw_html\95a4280f-596a-49a6-b637-73d3583db9fa.html
https://www.ibm.com/topics/machine-learning,what is machine learning? | ibm,"machine learning has come to dominate the field of ai: it provides the backbone of most modern ai systems, fromforecastingmodels to autonomous vehicles tolarge language models (llms)and othergenerative aitools.",27,298,0,storage\raw_html\95a4280f-596a-49a6-b637-73d3583db9fa.html
https://www.ibm.com/topics/machine-learning,what is machine learning? | ibm,the central premise of machine learning (ml) is that if you optimize a model’s performance on a dataset of tasks that adequately resemble the real-world problems it will be used for—through a process calledmodel training—the model can make accurate predictions on the new data it sees in its ultimate use case.,27,298,0,storage\raw_html\95a4280f-596a-49a6-b637-73d3583db9fa.html
https://www.ibm.com/topics/machine-learning,what is machine learning? | ibm,"training itself is simply a means to an end: generalization, the translation of strong performance on training data to useful results in real-world scenarios, is the fundamental goal of machine learning. in essence, a trained model is applying patterns it learned from training data to infer the correct output for a real-world task: the deployment of anai modelis therefore calledai inference.",27,298,0,storage\raw_html\95a4280f-596a-49a6-b637-73d3583db9fa.html
https://www.ibm.com/topics/machine-learning,what is machine learning? | ibm,"deep learning, the subset of machine learning driven by large—or rather, “deep”—artificial neural networks, has emerged over the past few decades as the state-of-the-art ai model architecture across nearly every domain in which ai is used. in contrast to the explicitly defined algorithms of traditional machine learning, deep learning relies on distributed “networks” of mathematical operations that provide an unparalleled ability to learn the intricate nuances of very complex data. because deep learning requires very large amounts of data and computational resources, its advent has coincided with the escalated importance“big data”andgraphics processing units (gpus).",27,298,0,storage\raw_html\95a4280f-596a-49a6-b637-73d3583db9fa.html
https://www.ibm.com/topics/machine-learning,what is machine learning? | ibm,"the discipline of machine learning is closely intertwined with that ofdata science. in a sense, machine learning can be understood as a collection of algorithms and techniques to automate data analysis and (more importantly) apply learnings from that analysis to the autonomous execution of relevant tasks.",27,298,0,storage\raw_html\95a4280f-596a-49a6-b637-73d3583db9fa.html
https://www.ibm.com/topics/machine-learning,what is machine learning? | ibm,"the origin of the term (albeit not the core concept itself) is often attributed to arthur l. samuel’s 1959 article in ibm journal, “some studies in machine learning using the game of checkers.” in the paper’s introduction, samuel neatly articulates machine learning’s ideal outcome: “a computer can be programmed so that it will learn to play a better game of checkers than can be played by the person who wrote the program.”1",27,298,0,storage\raw_html\95a4280f-596a-49a6-b637-73d3583db9fa.html
https://www.ibm.com/topics/machine-learning,what is machine learning? | ibm,"though “machine learning” and “artificial intelligence” are often used interchangeably, they are not quite synonymous. in short:all machine learning is ai, but not all ai is machine learning.",27,298,0,storage\raw_html\95a4280f-596a-49a6-b637-73d3583db9fa.html
